algo,step,src,dst,demand,reason,path,path_latency_ms,max_latency_ms
heuristic_no_delay,0,D,B,0.0,no_path,,,6.729372460378465
heuristic_no_delay,0,B,E,0.0,no_path,,,4.4701471583004295
heuristic_no_delay,0,E,B,0.0,no_path,,,4.4701471583004295
heuristic_no_delay,0,B,F,0.0,no_path,,,7.865617082828363
heuristic_no_delay,0,F,B,0.0,no_path,,,7.865617082828363
heuristic_no_delay,0,B,G,0.0,no_path,,,6.070097738950738
heuristic_no_delay,0,G,B,0.0,no_path,,,6.070097738950738
heuristic_no_delay,0,B,H,0.0,no_path,,,4.500436618906207
heuristic_no_delay,0,H,B,0.0,no_path,,,4.500436618906207
heuristic_no_delay,0,B,I,0.0,no_path,,,5.202039781009098
heuristic_no_delay,0,I,B,0.0,no_path,,,5.202039781009098
heuristic_no_delay,0,B,J,0.0,no_path,,,6.066922520108088
heuristic_no_delay,0,J,B,0.0,no_path,,,6.066922520108088
heuristic_no_delay,0,B,K,0.0,no_path,,,7.618768649906256
heuristic_no_delay,0,K,B,0.0,no_path,,,7.618768649906256
heuristic_no_delay,0,B,L,0.0,no_path,,,7.913390958032545
heuristic_no_delay,0,L,B,0.0,no_path,,,7.913390958032545
heuristic_no_delay,0,B,M,0.0,no_path,,,6.154087954843536
heuristic_no_delay,0,M,B,0.0,no_path,,,6.154087954843536
heuristic_no_delay,0,B,N,0.0,no_path,,,6.903301464704661
heuristic_no_delay,0,N,B,0.0,no_path,,,6.903301464704661
heuristic_no_delay,0,B,O,0.0,no_path,,,5.024564486029009
heuristic_no_delay,0,O,B,0.0,no_path,,,5.024564486029009
heuristic_no_delay,0,C,D,0.0,no_path,,,4.134014893555381
heuristic_no_delay,0,D,C,0.0,no_path,,,4.134014893555381
heuristic_no_delay,0,C,E,0.0,no_path,,,4.314965803861265
heuristic_no_delay,0,E,C,0.0,no_path,,,4.314965803861265
heuristic_no_delay,0,C,F,0.0,no_path,,,5.0483257629971
heuristic_no_delay,0,F,C,0.0,no_path,,,5.0483257629971
heuristic_no_delay,0,C,G,0.0,no_path,,,5.673064284567202
heuristic_no_delay,0,G,C,0.0,no_path,,,5.673064284567202
heuristic_no_delay,0,C,H,0.0,no_path,,,4.356172186228446
heuristic_no_delay,0,H,C,0.0,no_path,,,4.356172186228446
heuristic_no_delay,0,C,I,0.0,no_path,,,7.100818478431034
heuristic_no_delay,0,I,C,0.0,no_path,,,7.100818478431034
heuristic_no_delay,0,C,J,0.0,no_path,,,6.671641547662577
heuristic_no_delay,0,J,C,0.0,no_path,,,6.671641547662577
heuristic_no_delay,0,C,K,0.0,no_path,,,5.267286773184132
heuristic_no_delay,0,K,C,0.0,no_path,,,5.267286773184132
heuristic_no_delay,0,C,L,0.0,no_path,,,6.735550478680995
heuristic_no_delay,0,L,C,0.0,no_path,,,6.735550478680995
heuristic_no_delay,0,C,M,0.0,no_path,,,5.205976908205892
heuristic_no_delay,0,M,C,0.0,no_path,,,5.205976908205892
heuristic_no_delay,0,C,N,0.0,no_path,,,7.95340064502647
heuristic_no_delay,0,N,C,0.0,no_path,,,7.95340064502647
heuristic_no_delay,0,C,O,0.0,no_path,,,4.638596687680032
heuristic_no_delay,0,O,C,0.0,no_path,,,4.638596687680032
heuristic_no_delay,0,D,E,0.0,no_path,,,4.117527792184979
heuristic_no_delay,0,E,D,0.0,no_path,,,4.117527792184979
heuristic_no_delay,0,D,F,0.0,no_path,,,7.8336070285884105
heuristic_no_delay,0,F,D,0.0,no_path,,,7.8336070285884105
heuristic_no_delay,0,D,G,0.0,no_path,,,4.211259878903464
heuristic_no_delay,0,G,D,0.0,no_path,,,4.211259878903464
heuristic_no_delay,0,D,H,0.0,no_path,,,7.9832995029677996
heuristic_no_delay,0,H,D,0.0,no_path,,,7.9832995029677996
heuristic_no_delay,0,D,I,0.0,no_path,,,4.594981595696788
heuristic_no_delay,0,I,D,0.0,no_path,,,4.594981595696788
heuristic_no_delay,0,D,J,0.0,no_path,,,6.159299557005227
heuristic_no_delay,0,J,D,0.0,no_path,,,6.159299557005227
heuristic_no_delay,0,D,K,0.0,no_path,,,6.089900154024365
heuristic_no_delay,0,K,D,0.0,no_path,,,6.089900154024365
heuristic_no_delay,0,D,L,0.0,no_path,,,5.341513630923114
heuristic_no_delay,0,L,D,0.0,no_path,,,5.341513630923114
heuristic_no_delay,0,D,M,0.0,no_path,,,4.581456170475365
heuristic_no_delay,0,M,D,0.0,no_path,,,4.581456170475365
heuristic_no_delay,0,D,N,0.0,no_path,,,5.138273600519354
heuristic_no_delay,0,N,D,0.0,no_path,,,5.138273600519354
heuristic_no_delay,0,D,O,0.0,no_path,,,7.400239985567563
heuristic_no_delay,0,O,D,0.0,no_path,,,7.400239985567563
heuristic_no_delay,0,E,F,0.0,no_path,,,7.97158382876437
heuristic_no_delay,0,F,E,0.0,no_path,,,7.97158382876437
heuristic_no_delay,0,E,G,0.0,no_path,,,6.238735946067656
heuristic_no_delay,0,G,E,0.0,no_path,,,6.238735946067656
heuristic_no_delay,0,E,H,0.0,no_path,,,6.5070539261320715
heuristic_no_delay,0,H,E,0.0,no_path,,,6.5070539261320715
heuristic_no_delay,0,E,I,0.0,no_path,,,5.178667956145054
heuristic_no_delay,0,I,E,0.0,no_path,,,5.178667956145054
heuristic_no_delay,0,E,J,0.0,no_path,,,7.950360083054438
heuristic_no_delay,0,J,E,0.0,no_path,,,7.950360083054438
heuristic_no_delay,0,E,K,0.0,no_path,,,6.293961037941192
heuristic_no_delay,0,K,E,0.0,no_path,,,6.293961037941192
heuristic_no_delay,0,E,L,0.0,no_path,,,5.1922232799752255
heuristic_no_delay,0,L,E,0.0,no_path,,,5.1922232799752255
heuristic_no_delay,0,E,M,0.0,no_path,,,6.246583297793573
heuristic_no_delay,0,M,E,0.0,no_path,,,6.246583297793573
heuristic_no_delay,0,E,N,0.0,no_path,,,6.783196219101246
heuristic_no_delay,0,N,E,0.0,no_path,,,6.783196219101246
heuristic_no_delay,0,E,O,0.0,no_path,,,4.00637822544221
heuristic_no_delay,0,O,E,0.0,no_path,,,4.00637822544221
heuristic_no_delay,0,F,G,0.0,no_path,,,4.401508534062353
heuristic_no_delay,0,G,F,0.0,no_path,,,4.401508534062353
heuristic_no_delay,0,F,H,0.0,no_path,,,7.855952120656852
heuristic_no_delay,0,H,F,0.0,no_path,,,7.855952120656852
heuristic_no_delay,0,F,I,0.0,no_path,,,6.172261383932202
heuristic_no_delay,0,I,F,0.0,no_path,,,6.172261383932202
heuristic_no_delay,0,F,J,0.0,no_path,,,5.978461775707332
heuristic_no_delay,0,J,F,0.0,no_path,,,5.978461775707332
heuristic_no_delay,0,F,K,0.0,no_path,,,7.081790367803118
heuristic_no_delay,0,K,F,0.0,no_path,,,7.081790367803118
heuristic_no_delay,0,F,L,0.0,no_path,,,4.9241565225204615
heuristic_no_delay,0,L,F,0.0,no_path,,,4.9241565225204615
heuristic_no_delay,0,F,M,0.0,no_path,,,6.838396271299796
heuristic_no_delay,0,M,F,0.0,no_path,,,6.838396271299796
heuristic_no_delay,0,F,N,0.0,no_path,,,7.765255258556431
heuristic_no_delay,0,N,F,0.0,no_path,,,7.765255258556431
heuristic_no_delay,0,F,O,0.0,no_path,,,4.8649314015480165
heuristic_no_delay,0,O,F,0.0,no_path,,,4.8649314015480165
heuristic_no_delay,0,G,H,0.0,no_path,,,7.992999768115194
heuristic_no_delay,0,H,G,0.0,no_path,,,7.992999768115194
heuristic_no_delay,0,G,I,0.0,no_path,,,4.583157840588545
heuristic_no_delay,0,I,G,0.0,no_path,,,4.583157840588545
heuristic_no_delay,0,G,J,0.0,no_path,,,4.480999209205129
heuristic_no_delay,0,J,G,0.0,no_path,,,4.480999209205129
heuristic_no_delay,0,G,K,0.0,no_path,,,4.684076737195482
heuristic_no_delay,0,K,G,0.0,no_path,,,4.684076737195482
heuristic_no_delay,0,G,L,0.0,no_path,,,4.22926751086773
heuristic_no_delay,0,L,G,0.0,no_path,,,4.22926751086773
heuristic_no_delay,0,G,M,0.0,no_path,,,7.054001759296565
heuristic_no_delay,0,M,G,0.0,no_path,,,7.054001759296565
heuristic_no_delay,0,G,N,0.0,no_path,,,4.095677406878888
heuristic_no_delay,0,N,G,0.0,no_path,,,4.095677406878888
heuristic_no_delay,0,G,O,0.0,no_path,,,5.251795662145172
heuristic_no_delay,0,O,G,0.0,no_path,,,5.251795662145172
heuristic_no_delay,0,H,I,0.0,no_path,,,5.923016621504429
heuristic_no_delay,0,I,H,0.0,no_path,,,5.923016621504429
heuristic_no_delay,0,H,J,0.0,no_path,,,7.762180021173489
heuristic_no_delay,0,J,H,0.0,no_path,,,7.762180021173489
heuristic_no_delay,0,H,K,0.0,no_path,,,7.4486025011848565
heuristic_no_delay,0,K,H,0.0,no_path,,,7.4486025011848565
heuristic_no_delay,0,H,L,0.0,no_path,,,7.7716867917513675
heuristic_no_delay,0,L,H,0.0,no_path,,,7.7716867917513675
heuristic_no_delay,0,H,M,0.0,no_path,,,6.133925289176872
heuristic_no_delay,0,M,H,0.0,no_path,,,6.133925289176872
heuristic_no_delay,0,H,N,0.0,no_path,,,7.827474603035118
heuristic_no_delay,0,N,H,0.0,no_path,,,7.827474603035118
heuristic_no_delay,0,H,O,0.0,no_path,,,5.546924344612195
heuristic_no_delay,0,O,H,0.0,no_path,,,5.546924344612195
heuristic_no_delay,0,I,J,0.0,no_path,,,5.511162475594781
heuristic_no_delay,0,J,I,0.0,no_path,,,5.511162475594781
heuristic_no_delay,0,I,K,0.0,no_path,,,4.151167497921653
heuristic_no_delay,0,K,I,0.0,no_path,,,4.151167497921653
heuristic_no_delay,0,I,L,0.0,no_path,,,5.093964199351783
heuristic_no_delay,0,L,I,0.0,no_path,,,5.093964199351783
heuristic_no_delay,0,I,M,0.0,no_path,,,5.243554960041617
heuristic_no_delay,0,M,I,0.0,no_path,,,5.243554960041617
heuristic_no_delay,0,I,N,0.0,no_path,,,7.2958086179096675
heuristic_no_delay,0,N,I,0.0,no_path,,,7.2958086179096675
heuristic_no_delay,0,I,O,0.0,no_path,,,7.593601755767892
heuristic_no_delay,0,O,I,0.0,no_path,,,7.593601755767892
heuristic_no_delay,0,J,K,0.0,no_path,,,6.132502148599334
heuristic_no_delay,0,K,J,0.0,no_path,,,6.132502148599334
heuristic_no_delay,0,J,L,0.0,no_path,,,5.722010535245364
heuristic_no_delay,0,L,J,0.0,no_path,,,5.722010535245364
heuristic_no_delay,0,J,M,0.0,no_path,,,5.711528575737834
heuristic_no_delay,0,M,J,0.0,no_path,,,5.711528575737834
heuristic_no_delay,0,J,N,0.0,no_path,,,7.0541404720869005
heuristic_no_delay,0,N,J,0.0,no_path,,,7.0541404720869005
heuristic_no_delay,0,J,O,0.0,no_path,,,5.818167288740664
heuristic_no_delay,0,O,J,0.0,no_path,,,5.818167288740664
heuristic_no_delay,0,K,L,0.0,no_path,,,4.982083265747047
heuristic_no_delay,0,L,K,0.0,no_path,,,4.982083265747047
heuristic_no_delay,0,K,M,0.0,no_path,,,5.412662833988357
heuristic_no_delay,0,M,K,0.0,no_path,,,5.412662833988357
heuristic_no_delay,0,K,N,0.0,no_path,,,5.479007340895107
heuristic_no_delay,0,N,K,0.0,no_path,,,5.479007340895107
heuristic_no_delay,0,K,O,0.0,no_path,,,6.001417619030656
heuristic_no_delay,0,O,K,0.0,no_path,,,6.001417619030656
heuristic_no_delay,0,L,M,0.0,no_path,,,5.3435551085191495
heuristic_no_delay,0,M,L,0.0,no_path,,,5.3435551085191495
heuristic_no_delay,0,L,N,0.0,no_path,,,7.99708185619969
heuristic_no_delay,0,N,L,0.0,no_path,,,7.99708185619969
heuristic_no_delay,0,L,O,0.0,no_path,,,7.703103412457185
heuristic_no_delay,0,O,L,0.0,no_path,,,7.703103412457185
heuristic_no_delay,0,M,N,0.0,no_path,,,4.717612223749189
heuristic_no_delay,0,N,M,0.0,no_path,,,4.717612223749189
heuristic_no_delay,0,M,O,0.0,no_path,,,7.383289485532178
heuristic_no_delay,0,O,M,0.0,no_path,,,7.383289485532178
heuristic_no_delay,0,N,O,0.0,no_path,,,7.679859665321382
heuristic_no_delay,0,O,N,0.0,no_path,,,7.679859665321382
heuristic_no_delay,1,A,B,0.0,latency_requirement_not_met,A;B,6.736700452993218,5.456390370053385
heuristic_no_delay,1,B,A,0.0,latency_requirement_not_met,B;A,6.736700452993218,5.456390370053385
heuristic_no_delay,1,A,C,0.0,latency_requirement_not_met,A;D;C,15.740360542361906,5.892674319949821
heuristic_no_delay,1,C,A,0.0,latency_requirement_not_met,C;D;A,15.740360542361906,5.892674319949821
heuristic_no_delay,1,A,D,0.0,latency_requirement_not_met,A;D,7.087995581405351,6.153969148319331
heuristic_no_delay,1,D,A,0.0,latency_requirement_not_met,D;A,7.087995581405351,6.153969148319331
heuristic_no_delay,1,A,E,0.0,latency_requirement_not_met,A;B;E,12.948380031605936,4.34096526891843
heuristic_no_delay,1,E,A,0.0,latency_requirement_not_met,E;B;A,12.948380031605936,4.34096526891843
heuristic_no_delay,1,A,F,0.0,latency_requirement_not_met,A;D;F,10.25694630460656,4.394041478029575
heuristic_no_delay,1,F,A,0.0,latency_requirement_not_met,F;D;A,10.25694630460656,4.394041478029575
heuristic_no_delay,1,A,G,0.0,latency_requirement_not_met,A;G,9.751377253073194,4.755875947139817
heuristic_no_delay,1,G,A,0.0,latency_requirement_not_met,G;A,9.751377253073194,4.755875947139817
heuristic_no_delay,1,A,H,0.0,latency_requirement_not_met,A;D;H,11.976955332914937,7.952511090152994
heuristic_no_delay,1,H,A,0.0,latency_requirement_not_met,H;D;A,11.976955332914937,7.952511090152994
heuristic_no_delay,1,A,I,0.0,latency_requirement_not_met,A;D;I,15.526863007687467,6.539955022601984
heuristic_no_delay,1,I,A,0.0,latency_requirement_not_met,I;D;A,15.526863007687467,6.539955022601984
heuristic_no_delay,1,A,J,0.0,latency_requirement_not_met,A;D;J,15.431614635615816,6.772591042635407
heuristic_no_delay,1,J,A,0.0,latency_requirement_not_met,J;D;A,15.431614635615816,6.772591042635407
heuristic_no_delay,1,A,K,0.0,latency_requirement_not_met,A;D;K,14.49190933485091,6.762317289207088
heuristic_no_delay,1,K,A,0.0,latency_requirement_not_met,K;D;A,14.49190933485091,6.762317289207088
heuristic_no_delay,1,A,L,10.6624540347035,latency_requirement_not_met,A;D;L,8.340004749359757,4.908884416146553
heuristic_no_delay,1,L,A,10.6624540347035,latency_requirement_not_met,L;D;A,8.340004749359757,4.908884416146553
heuristic_no_delay,1,A,M,0.0,latency_requirement_not_met,A;D;M,14.065133657430465,5.737660279871998
heuristic_no_delay,1,M,A,0.0,latency_requirement_not_met,M;D;A,14.065133657430465,5.737660279871998
heuristic_no_delay,1,A,N,0.0,latency_requirement_not_met,A;B;N,12.387276123236415,7.643249137482382
heuristic_no_delay,1,N,A,0.0,latency_requirement_not_met,N;B;A,12.387276123236415,7.643249137482382
heuristic_no_delay,1,A,O,0.0,latency_requirement_not_met,A;D;L;O,17.424253350133654,6.324734492897756
heuristic_no_delay,1,O,A,0.0,latency_requirement_not_met,O;L;D;A,17.424253350133654,6.324734492897756
heuristic_no_delay,1,B,E,0.0,latency_requirement_not_met,B;E,6.211679578612717,4.4701471583004295
heuristic_no_delay,1,E,B,0.0,latency_requirement_not_met,E;B,6.211679578612717,4.4701471583004295
heuristic_no_delay,1,B,G,0.0,latency_requirement_not_met,B;K;G,15.3115855245936,6.070097738950738
heuristic_no_delay,1,G,B,0.0,latency_requirement_not_met,G;K;B,15.3115855245936,6.070097738950738
heuristic_no_delay,1,B,H,0.0,latency_requirement_not_met,B;D;H,8.328732269159476,4.500436618906207
heuristic_no_delay,1,H,B,0.0,latency_requirement_not_met,H;D;B,8.328732269159476,4.500436618906207
heuristic_no_delay,1,B,I,0.0,latency_requirement_not_met,B;D;I,11.878639943932006,5.202039781009098
heuristic_no_delay,1,I,B,0.0,latency_requirement_not_met,I;D;B,11.878639943932006,5.202039781009098
heuristic_no_delay,1,B,J,0.0,latency_requirement_not_met,B;D;J,11.783391571860355,6.066922520108088
heuristic_no_delay,1,J,B,0.0,latency_requirement_not_met,J;D;B,11.783391571860355,6.066922520108088
heuristic_no_delay,1,B,K,4.053949198627297,latency_requirement_not_met,B;K,8.334786443310978,7.618768649906256
heuristic_no_delay,1,K,B,4.053949198627297,latency_requirement_not_met,K;B,8.334786443310978,7.618768649906256
heuristic_no_delay,1,B,M,0.0,latency_requirement_not_met,B;D;M,10.416910593675006,6.154087954843536
heuristic_no_delay,1,M,B,0.0,latency_requirement_not_met,M;D;B,10.416910593675006,6.154087954843536
heuristic_no_delay,1,B,O,0.0,latency_requirement_not_met,B;N;O,7.799152991413883,5.024564486029009
heuristic_no_delay,1,O,B,0.0,latency_requirement_not_met,O;N;B,7.799152991413883,5.024564486029009
heuristic_no_delay,1,C,D,0.0,latency_requirement_not_met,C;D,8.652364960956554,4.134014893555381
heuristic_no_delay,1,D,C,0.0,latency_requirement_not_met,D;C,8.652364960956554,4.134014893555381
heuristic_no_delay,1,C,F,0.0,latency_requirement_not_met,C;F,5.660844835820504,5.0483257629971
heuristic_no_delay,1,F,C,0.0,latency_requirement_not_met,F;C,5.660844835820504,5.0483257629971
heuristic_no_delay,1,C,G,0.0,latency_requirement_not_met,C;G,5.755008971621859,5.673064284567202
heuristic_no_delay,1,G,C,0.0,latency_requirement_not_met,G;C,5.755008971621859,5.673064284567202
heuristic_no_delay,1,C,H,0.0,latency_requirement_not_met,C;I;H,8.718650765164305,4.356172186228446
heuristic_no_delay,1,H,C,0.0,latency_requirement_not_met,H;I;C,8.718650765164305,4.356172186228446
heuristic_no_delay,1,C,K,0.0,latency_requirement_not_met,C;I;K,14.208701853980259,5.267286773184132
heuristic_no_delay,1,K,C,0.0,latency_requirement_not_met,K;I;C,14.208701853980259,5.267286773184132
heuristic_no_delay,1,C,L,0.0,latency_requirement_not_met,C;D;L,9.90437412891096,6.735550478680995
heuristic_no_delay,1,L,C,0.0,latency_requirement_not_met,L;D;C,9.90437412891096,6.735550478680995
heuristic_no_delay,1,D,E,0.0,latency_requirement_not_met,D;B;E,9.651452096262608,4.117527792184979
heuristic_no_delay,1,E,D,0.0,latency_requirement_not_met,E;B;D,9.651452096262608,4.117527792184979
heuristic_no_delay,1,D,G,0.0,latency_requirement_not_met,D;K;G,14.380712834728183,4.211259878903464
heuristic_no_delay,1,G,D,0.0,latency_requirement_not_met,G;K;D,14.380712834728183,4.211259878903464
heuristic_no_delay,1,D,I,0.0,latency_requirement_not_met,D;I,8.438867426282116,4.594981595696788
heuristic_no_delay,1,I,D,0.0,latency_requirement_not_met,I;D,8.438867426282116,4.594981595696788
heuristic_no_delay,1,D,J,0.0,latency_requirement_not_met,D;J,8.343619054210464,6.159299557005227
heuristic_no_delay,1,J,D,0.0,latency_requirement_not_met,J;D,8.343619054210464,6.159299557005227
heuristic_no_delay,1,D,K,0.0,latency_requirement_not_met,D;K,7.4039137534455595,6.089900154024365
heuristic_no_delay,1,K,D,0.0,latency_requirement_not_met,K;D,7.4039137534455595,6.089900154024365
heuristic_no_delay,1,D,M,0.0,latency_requirement_not_met,D;M,6.977138076025114,4.581456170475365
heuristic_no_delay,1,M,D,0.0,latency_requirement_not_met,M;D,6.977138076025114,4.581456170475365
heuristic_no_delay,1,D,N,0.0,latency_requirement_not_met,D;I;N,14.844962558464907,5.138273600519354
heuristic_no_delay,1,N,D,0.0,latency_requirement_not_met,N;I;D,14.844962558464907,5.138273600519354
heuristic_no_delay,1,D,O,0.0,latency_requirement_not_met,D;L;O,10.336257768728304,7.400239985567563
heuristic_no_delay,1,O,D,0.0,latency_requirement_not_met,O;L;D,10.336257768728304,7.400239985567563
heuristic_no_delay,1,E,F,0.0,latency_requirement_not_met,E;N;F,9.339130041854993,7.97158382876437
heuristic_no_delay,1,F,E,0.0,latency_requirement_not_met,F;N;E,9.339130041854993,7.97158382876437
heuristic_no_delay,1,E,I,0.0,latency_requirement_not_met,E;N;I,10.41843777565282,5.178667956145054
heuristic_no_delay,1,I,E,0.0,latency_requirement_not_met,I;N;E,10.41843777565282,5.178667956145054
heuristic_no_delay,1,E,J,0.0,latency_requirement_not_met,E;N;J,11.811244590797582,7.950360083054438
heuristic_no_delay,1,J,E,0.0,latency_requirement_not_met,J;N;E,11.811244590797582,7.950360083054438
heuristic_no_delay,1,E,K,0.0,latency_requirement_not_met,E;B;K,14.546466021923695,6.293961037941192
heuristic_no_delay,1,K,E,0.0,latency_requirement_not_met,K;B;E,14.546466021923695,6.293961037941192
heuristic_no_delay,1,E,L,0.0,latency_requirement_not_met,E;N;L,9.332914875074598,5.1922232799752255
heuristic_no_delay,1,L,E,0.0,latency_requirement_not_met,L;N;E,9.332914875074598,5.1922232799752255
heuristic_no_delay,1,E,M,0.0,latency_requirement_not_met,E;M,9.040410894445628,6.246583297793573
heuristic_no_delay,1,M,E,0.0,latency_requirement_not_met,M;E,9.040410894445628,6.246583297793573
heuristic_no_delay,1,E,O,0.0,latency_requirement_not_met,E;N;O,6.160919964640713,4.00637822544221
heuristic_no_delay,1,O,E,0.0,latency_requirement_not_met,O;N;E,6.160919964640713,4.00637822544221
heuristic_no_delay,1,F,G,0.0,latency_requirement_not_met,F;G,6.710437452526444,4.401508534062353
heuristic_no_delay,1,G,F,0.0,latency_requirement_not_met,G;F,6.710437452526444,4.401508534062353
heuristic_no_delay,1,F,O,0.0,latency_requirement_not_met,F;N;O,7.475364719555651,4.8649314015480165
heuristic_no_delay,1,O,F,0.0,latency_requirement_not_met,O;N;F,7.475364719555651,4.8649314015480165
heuristic_no_delay,1,G,I,0.0,latency_requirement_not_met,G;K;I,16.92278182214844,4.583157840588545
heuristic_no_delay,1,I,G,0.0,latency_requirement_not_met,I;K;G,16.92278182214844,4.583157840588545
heuristic_no_delay,1,G,J,0.0,latency_requirement_not_met,G;C;J,6.8345298510619665,4.480999209205129
heuristic_no_delay,1,J,G,0.0,latency_requirement_not_met,J;C;G,6.8345298510619665,4.480999209205129
heuristic_no_delay,1,G,K,0.0,latency_requirement_not_met,G;K,6.976799081282622,4.684076737195482
heuristic_no_delay,1,K,G,0.0,latency_requirement_not_met,K;G,6.976799081282622,4.684076737195482
heuristic_no_delay,1,G,L,0.0,latency_requirement_not_met,G;K;D;L,15.63272200268259,4.22926751086773
heuristic_no_delay,1,L,G,0.0,latency_requirement_not_met,L;D;K;G,15.632722002682588,4.22926751086773
heuristic_no_delay,1,G,N,0.0,latency_requirement_not_met,G;K;N,8.86759207985179,4.095677406878888
heuristic_no_delay,1,N,G,0.0,latency_requirement_not_met,N;K;G,8.86759207985179,4.095677406878888
heuristic_no_delay,1,G,O,0.0,latency_requirement_not_met,G;M;O,14.344108751733353,5.251795662145172
heuristic_no_delay,1,O,G,0.0,latency_requirement_not_met,O;M;G,14.344108751733353,5.251795662145172
heuristic_no_delay,1,H,K,0.0,latency_requirement_not_met,H;I;K,14.401914392915682,7.4486025011848565
heuristic_no_delay,1,K,H,0.0,latency_requirement_not_met,K;I;H,14.401914392915682,7.4486025011848565
heuristic_no_delay,1,H,M,0.0,latency_requirement_not_met,H;I;M,13.864070616398818,6.133925289176872
heuristic_no_delay,1,M,H,0.0,latency_requirement_not_met,M;I;H,13.864070616398818,6.133925289176872
heuristic_no_delay,1,H,O,0.0,latency_requirement_not_met,H;O,7.871816062195526,5.546924344612195
heuristic_no_delay,1,O,H,0.0,latency_requirement_not_met,O;H,7.871816062195526,5.546924344612195
heuristic_no_delay,1,I,J,0.0,latency_requirement_not_met,I;D;J,16.78248648049258,5.511162475594781
heuristic_no_delay,1,J,I,0.0,latency_requirement_not_met,J;D;I,16.78248648049258,5.511162475594781
heuristic_no_delay,1,I,K,0.0,latency_requirement_not_met,I;K,9.945982740865817,4.151167497921653
heuristic_no_delay,1,K,I,0.0,latency_requirement_not_met,K;I,9.945982740865817,4.151167497921653
heuristic_no_delay,1,I,L,0.0,latency_requirement_not_met,I;D;L,9.690876594236522,5.093964199351783
heuristic_no_delay,1,L,I,0.0,latency_requirement_not_met,L;D;I,9.690876594236522,5.093964199351783
heuristic_no_delay,1,I,M,0.0,latency_requirement_not_met,I;M,9.408138964348954,5.243554960041617
heuristic_no_delay,1,M,I,0.0,latency_requirement_not_met,M;I,9.408138964348954,5.243554960041617
heuristic_no_delay,1,I,O,0.0,latency_requirement_not_met,I;N;O,8.554672453353477,7.593601755767892
heuristic_no_delay,1,O,I,0.0,latency_requirement_not_met,O;N;I,8.554672453353477,7.593601755767892
heuristic_no_delay,1,J,K,0.0,latency_requirement_not_met,J;D;K,15.747532807656023,6.132502148599334
heuristic_no_delay,1,K,J,0.0,latency_requirement_not_met,K;D;J,15.747532807656023,6.132502148599334
heuristic_no_delay,1,J,L,0.0,latency_requirement_not_met,J;D;L,9.595628222164871,5.722010535245364
heuristic_no_delay,1,L,J,0.0,latency_requirement_not_met,L;D;J,9.595628222164871,5.722010535245364
heuristic_no_delay,1,J,M,0.0,latency_requirement_not_met,J;M,7.217357468697438,5.711528575737834
heuristic_no_delay,1,M,J,0.0,latency_requirement_not_met,M;J,7.217357468697438,5.711528575737834
heuristic_no_delay,1,J,N,0.0,latency_requirement_not_met,J;N,7.798901947327554,7.0541404720869005
heuristic_no_delay,1,N,J,0.0,latency_requirement_not_met,N;J,7.798901947327554,7.0541404720869005
heuristic_no_delay,1,J,O,0.0,latency_requirement_not_met,J;N;O,9.947479268498238,5.818167288740664
heuristic_no_delay,1,O,J,0.0,latency_requirement_not_met,O;N;J,9.947479268498238,5.818167288740664
